data point,x,y,voltage,current,move number,flag
428,9689.399999999994,10391.8,4.99968,3.7e-09,57,0
429,9689.399999999994,10391.8,4.9996,-7.887e-09,57,0
430,9689.399999999994,10391.8,4.99993,-1.1705e-08,57,0
431,9673.999999999995,10379.0,5.00005,1.128e-08,58,0
432,9673.999999999995,10379.0,4.99978,8.811e-09,58,0
433,9673.999999999995,10379.0,4.99968,-1.5791e-08,58,0
434,9673.999999999995,10379.0,5.00002,-9.979e-09,58,0
435,9673.999999999995,10379.0,4.99995,1.5947e-08,58,0
436,9673.999999999995,10379.0,4.99974,1.2782e-08,58,0
437,9673.999999999995,10379.0,4.9998,-1.2879e-08,58,0
438,9658.999999999995,10365.8,5.0001,-6.401e-09,59,0
439,9658.999999999995,10365.8,5.00006,1.7945e-08,59,0
440,9658.999999999995,10365.8,4.99976,3.206e-09,59,0
441,9658.999999999995,10365.8,4.99976,-1.5934e-08,59,0
442,9658.999999999995,10365.8,5.00017,-2.151e-09,59,0
443,9658.999999999995,10365.8,4.99988,2.1265e-08,59,0
444,9644.599999999995,10351.8,4.99954,6.59e-10,60,0
445,9644.599999999995,10351.8,4.99993,-6.6899e-08,60,0
446,9644.599999999995,10351.8,5.00134,-1.236e-09,60,0
447,9644.599999999995,10351.8,4.99905,1.03641e-07,60,0
448,9644.599999999995,10351.8,4.99875,-1.5639e-08,60,0
449,9644.599999999995,10351.8,5.00022,-1.05147e-07,60,0
450,9644.599999999995,10351.8,5.00168,3.6684e-08,60,0
451,9630.799999999996,10351.8,4.99793,1.35558e-07,60,0
452,9630.799999999996,10337.199999999999,4.99782,-2.5749e-08,61,0
453,9630.799999999996,10337.199999999999,5.00034,-1.26461e-07,61,0
454,9630.799999999996,10337.199999999999,5.00164,6.141e-08,61,0
455,9630.799999999996,10337.199999999999,4.9981,1.0842e-07,61,0
456,9630.799999999996,10337.199999999999,4.99759,-6.8542e-08,61,0
457,9630.799999999996,10337.199999999999,5.00102,-1.69782e-07,61,0
458,9617.599999999995,10322.199999999999,5.00033,1.9296e-08,62,0
459,9617.599999999995,10322.199999999999,4.99986,1.4832e-08,62,0
460,9617.599999999995,10322.199999999999,4.99955,-1.4692e-08,62,0
461,9617.599999999995,10322.199999999999,5.00011,-2.5767e-08,62,0
462,9617.599999999995,10322.199999999999,5.00022,2.0256e-08,62,0
463,9617.599999999995,10322.199999999999,4.99966,1.1263e-08,62,0
464,9605.199999999995,10322.199999999999,4.99962,-1.6641e-08,62,0
465,9605.199999999995,10306.599999999999,5.00011,-1.4985e-08,63,0
466,9605.199999999995,10306.599999999999,5.0,2.4202e-08,63,0
467,9605.199999999995,10306.599999999999,4.99956,1.0876e-08,63,0
468,9605.199999999995,10306.599999999999,4.99977,-3.196e-08,63,0
469,9605.199999999995,10306.599999999999,5.0004,-1.0761e-08,63,0
470,9605.199999999995,10306.599999999999,5.00005,3.9353e-08,63,0
471,9593.199999999995,10290.599999999999,4.99945,7.234e-09,64,0
472,9593.199999999995,10290.599999999999,4.9997,-3.7953e-08,64,0
473,9593.199999999995,10290.599999999999,5.00062,-1.632e-09,64,0
474,9593.199999999995,10290.599999999999,4.99979,4.806e-08,64,0
475,9593.199999999995,10290.599999999999,4.9991,-2.551e-09,64,0
476,9593.199999999995,10290.599999999999,4.99978,-4.0587e-08,64,0
477,9593.199999999995,10290.599999999999,5.00043,1.1145e-08,64,0
478,9581.799999999996,10274.199999999999,4.9995,3.814e-08,65,0
479,9581.799999999996,10274.199999999999,4.99943,-1.2727e-08,65,0
480,9581.799999999996,10274.199999999999,4.99983,-3.6893e-08,65,0
481,9581.799999999996,10274.199999999999,5.00033,1.5634e-08,65,0
482,9581.799999999996,10274.199999999999,4.99931,2.8946e-08,65,0
483,9581.799999999996,10274.199999999999,4.99963,-8.389e-09,65,0
484,9571.199999999995,10274.199999999999,4.99985,-3.5588e-08,65,0
485,9571.199999999995,10257.199999999999,5.00019,1.7415e-08,66,0
486,9571.199999999995,10257.199999999999,4.99956,2.481e-08,66,0
487,9571.199999999995,10257.199999999999,4.99925,-1.7128e-08,66,0
488,9571.199999999995,10257.199999999999,5.00009,-2.9247e-08,66,0
489,9571.199999999995,10257.199999999999,5.00035,2.3348e-08,66,0
490,9571.199999999995,10257.199999999999,4.99953,2.2234e-08,66,0
491,9561.199999999995,10239.8,4.9993,-2.8861e-08,67,0
492,9561.199999999995,10239.8,5.00032,-2.2998e-08,67,0
493,9561.199999999995,10239.8,5.00012,3.9571e-08,67,0
494,9561.199999999995,10239.8,4.99947,1.1277e-08,67,0
495,9561.199999999995,10239.8,4.99961,-3.8316e-08,67,0
496,9561.199999999995,10239.8,5.00053,-1.7875e-08,67,0
497,9561.199999999995,10239.8,5.00018,4.5908e-08,67,0
498,9551.999999999995,10222.0,4.99953,7.246e-09,68,0
499,9551.999999999995,10222.0,4.99967,-3.7771e-08,68,0
500,9551.999999999995,10222.0,5.00047,-5.918e-09,68,0
501,9551.999999999995,10222.0,4.99986,3.9251e-08,68,0
502,9551.999999999995,10222.0,4.99945,7.063e-09,68,0
503,9551.999999999995,10222.0,4.99976,-2.9179e-08,68,0
504,9551.999999999995,10222.0,5.00026,-2.34e-09,68,0
505,9551.999999999995,10222.0,4.99982,3.3795e-08,68,0
506,9543.399999999994,10204.0,4.99939,-1.307e-09,69,0
507,9543.399999999994,10204.0,4.99977,-2.8786e-08,69,0
508,9543.399999999994,10204.0,5.00022,8.596e-09,69,0
509,9543.399999999994,10204.0,4.99948,3.013e-08,69,0
510,9543.399999999994,10204.0,4.99953,-1.2561e-08,69,0
511,9543.399999999994,10204.0,4.9997,-2.8991e-08,69,0
512,9543.399999999994,10204.0,5.00019,1.6193e-08,69,0
513,9535.799999999994,10185.6,4.99942,2.3098e-08,70,0
514,9535.799999999994,10185.6,4.99957,-1.1041e-08,70,0
515,9535.799999999994,10185.6,4.99997,-2.6017e-08,70,0
516,9535.799999999994,10185.6,5.0003,1.6421e-08,70,0
517,9535.799999999994,10185.6,4.99967,2.2894e-08,70,0
518,9535.799999999994,10185.6,4.99948,-1.634e-08,70,0
519,9535.799999999994,10185.6,5.00023,-2.5631e-08,70,0
520,9528.599999999993,10166.800000000001,5.0001,2.7444e-08,71,0
521,9528.599999999993,10166.800000000001,4.99966,1.9002e-08,71,0
522,9528.599999999993,10166.800000000001,4.99961,-2.5896e-08,71,0
523,9528.599999999993,10166.800000000001,5.00031,-2.0254e-08,71,0
524,9528.599999999993,10166.800000000001,5.00006,3.3584e-08,71,0
525,9528.599999999993,10166.800000000001,4.99959,1.3005e-08,71,0
526,9528.599999999993,10166.800000000001,4.99975,-2.8431e-08,71,0
527,9528.599999999993,10166.800000000001,5.00037,-1.2915e-08,71,0
528,9528.599999999993,10166.800000000001,5.00003,3.6368e-08,71,0
529,9522.399999999992,10147.800000000001,4.99933,3.385e-09,72,0
530,9522.399999999992,10147.800000000001,4.99985,-2.9246e-08,72,0
531,9522.399999999992,10147.800000000001,5.00037,-5.092e-09,72,0
532,9522.399999999992,10147.800000000001,4.99985,4.0283e-08,72,0
533,9522.399999999992,10147.800000000001,4.99939,2.09e-09,72,0
534,9522.399999999992,10147.800000000001,4.99976,-3.338e-08,72,0
535,9522.399999999992,10147.800000000001,5.0003,3.181e-09,72,0
536,9522.399999999992,10147.800000000001,4.99969,3.285e-08,72,0
537,9522.399999999992,10128.6,4.99929,-1.858e-09,72,0
538,9516.799999999992,10128.6,4.99981,-3.644e-08,73,0
539,9516.799999999992,10128.6,5.00032,1.0673e-08,73,0
540,9516.799999999992,10128.6,4.99943,3.4348e-08,73,0
541,9516.799999999992,10128.6,4.99938,-1.0166e-08,73,0
542,9516.799999999992,10128.6,4.99991,-3.1835e-08,73,0
543,9516.799999999992,10128.6,5.0001,1.5195e-08,73,0
544,9516.799999999992,10128.6,4.99944,2.9787e-08,73,0
545,9511.999999999993,10109.2,4.9994,-1.6298e-08,74,0
546,9511.999999999993,10109.2,4.99998,-3.1954e-08,74,0
547,9511.999999999993,10109.2,5.00013,2.4644e-08,74,0
548,9511.999999999993,10109.2,4.9997,1.9906e-08,74,0
549,9511.999999999993,10109.2,4.99945,-2.4931e-08,74,0
550,9511.999999999993,10109.2,5.00022,-2.5009e-08,74,0
551,9511.999999999993,10109.2,5.00036,2.7423e-08,74,0
552,9511.999999999993,10109.2,4.99968,1.7056e-08,74,0
553,9507.999999999993,10109.2,4.99975,-2.5039e-08,74,0
554,9507.999999999993,10089.6,5.00038,-2.1248e-08,75,0
555,9507.999999999993,10089.6,5.00028,3.4306e-08,75,0
556,9507.999999999993,10089.6,4.99948,1.1019e-08,75,0
557,9507.999999999993,10089.6,4.9995,-3.1972e-08,75,0
558,9507.999999999993,10089.6,5.00045,-1.0548e-08,75,0
559,9507.999999999993,10089.6,5.00008,3.616e-08,75,0
560,9507.999999999993,10089.6,4.99939,8.709e-09,75,0
561,9504.799999999992,10069.800000000001,4.99984,-3.0107e-08,76,0
562,9504.799999999992,10069.800000000001,5.00029,-4.017e-09,76,0
563,9504.799999999992,10069.800000000001,4.99989,3.6702e-08,76,0
564,9504.799999999992,10069.800000000001,4.99946,1.55e-09,76,0
565,9504.799999999992,10069.800000000001,4.99985,-3.4541e-08,76,0
566,9504.799999999992,10069.800000000001,5.00035,4.944e-09,76,0
567,9504.799999999992,10069.800000000001,4.99955,3.6098e-08,76,0
568,9502.599999999991,10050.000000000002,4.99922,-9.32e-09,77,0
569,9502.599999999991,10050.000000000002,4.99979,-3.6364e-08,77,0
570,9502.599999999991,10050.000000000002,5.00031,9.582e-09,77,0
571,9502.599999999991,10050.000000000002,4.99934,3.7596e-08,77,0
572,9502.599999999991,10050.000000000002,4.99955,-1.1963e-08,77,0
573,9502.599999999991,10050.000000000002,4.99981,-3.414e-08,77,0
574,9502.599999999991,10050.000000000002,5.00021,1.8051e-08,77,0
575,9500.99999999999,10030.000000000002,4.99935,2.6753e-08,78,0
576,9500.99999999999,10030.000000000002,4.99948,-1.9082e-08,78,0
577,9500.99999999999,10030.000000000002,5.00006,-2.9721e-08,78,0
578,9500.99999999999,10030.000000000002,5.00024,2.4949e-08,78,0
579,9500.99999999999,10030.000000000002,4.99963,2.3377e-08,78,0
580,9500.99999999999,10030.000000000002,4.99946,-2.4016e-08,78,0
581,9500.99999999999,10030.000000000002,5.00016,-3.2679e-08,78,0
582,9500.99999999999,10030.000000000002,5.00008,2.8954e-08,78,0
583,9500.99999999999,10030.000000000002,4.99969,2.0188e-08,78,0
584,9500.99999999999,10030.000000000002,4.99954,-2.9596e-08,78,0
585,9500.199999999992,10010.000000000002,5.00035,-1.9729e-08,79,0
586,9500.199999999992,10010.000000000002,5.00016,3.5092e-08,79,0
587,9500.199999999992,10010.000000000002,4.9996,1.3213e-08,79,0
588,9500.199999999992,10010.000000000002,4.99966,-2.6916e-08,79,0
589,9500.199999999992,10010.000000000002,5.00027,-1.1136e-08,79,0
590,9500.199999999992,10010.000000000002,5.0002,2.4054e-08,79,0
591,9500.199999999992,10010.000000000002,4.99957,3.972e-09,79,0
592,9500.199999999992,10010.000000000002,4.99989,-1.7909e-08,79,0
593,9500.199999999992,9990.000000000002,5.00029,-3.154e-09,80,0
594,9500.199999999992,9990.000000000002,4.99993,2.9755e-08,80,0
595,9500.199999999992,9990.000000000002,4.99939,4.936e-09,80,0
596,9500.199999999992,9990.000000000002,4.99975,-2.427e-08,80,0
597,9500.199999999992,9990.000000000002,5.00031,3.5e-11,80,0
598,9500.199999999992,9990.000000000002,4.99956,3.1943e-08,80,0
599,9500.199999999992,9990.000000000002,4.99926,-4.424e-09,80,0
600,9500.199999999992,9990.000000000002,4.99985,-3.2125e-08,80,0
601,9500.199999999992,9990.000000000002,5.00033,1.731e-08,80,0
602,9500.99999999999,9970.000000000002,4.99937,3.367e-08,81,0
603,9500.99999999999,9970.000000000002,4.99949,-1.411e-08,81,0
604,9500.99999999999,9970.000000000002,4.99985,-3.1025e-08,81,0
605,9500.99999999999,9970.000000000002,5.0003,1.8186e-08,81,0
606,9500.99999999999,9970.000000000002,4.99939,2.2194e-08,81,0
607,9500.99999999999,9970.000000000002,4.99944,-2.28e-08,81,0
608,9500.99999999999,9970.000000000002,5.00015,-3.0151e-08,81,0
609,9500.99999999999,9970.000000000002,5.00044,2.2917e-08,81,0
610,9502.599999999991,9970.000000000002,4.99952,2.115e-08,81,0
611,9502.599999999991,9950.000000000002,4.99954,-2.6674e-08,82,0
612,9502.599999999991,9950.000000000002,5.00029,-1.9782e-08,82,0
613,9502.599999999991,9950.000000000002,5.0003,3.0022e-08,82,0
614,9502.599999999991,9950.000000000002,4.99958,1.4391e-08,82,0
615,9502.599999999991,9950.000000000002,4.99942,-2.9505e-08,82,0
616,9502.599999999991,9950.000000000002,5.00041,-1.7281e-08,82,0
617,9502.599999999991,9950.000000000002,5.00005,3.4032e-08,82,0
618,9504.799999999992,9930.200000000003,4.99949,1.0669e-08,83,0
619,9504.799999999992,9930.200000000003,4.99969,-3.1988e-08,83,0
620,9504.799999999992,9930.200000000003,5.00028,-7.574e-09,83,0
621,9504.799999999992,9930.200000000003,5.00005,3.7865e-08,83,0
622,9504.799999999992,9930.200000000003,4.99944,4.506e-09,83,0
623,9504.799999999992,9930.200000000003,4.9997,-3.1053e-08,83,0
624,9504.799999999992,9930.200000000003,5.00024,2.063e-09,83,0
625,9507.999999999993,9930.200000000003,4.99984,3.9784e-08,83,0
626,9507.999999999993,9910.400000000003,4.99927,6.19e-10,84,0
627,9507.999999999993,9910.400000000003,4.99983,-3.2762e-08,84,0
628,9507.999999999993,9910.400000000003,5.00039,6.604e-09,84,0
629,9507.999999999993,9910.400000000003,4.99959,3.7538e-08,84,0
630,9507.999999999993,9910.400000000003,4.99939,-9.027e-09,84,0
631,9507.999999999993,9910.400000000003,4.99986,-3.2229e-08,84,0
632,9507.999999999993,9910.400000000003,5.00019,1.2667e-08,84,0
633,9511.999999999993,9890.800000000003,4.99943,2.88e-08,85,0
634,9511.999999999993,9890.800000000003,4.99953,-1.5615e-08,85,0
635,9511.999999999993,9890.800000000003,4.99986,-3.1185e-08,85,0
636,9511.999999999993,9890.800000000003,5.00034,2.2085e-08,85,0
637,9511.999999999993,9890.800000000003,4.99951,2.4012e-08,85,0
638,9511.999999999993,9890.800000000003,4.99958,-1.8335e-08,85,0
639,9511.999999999993,9890.800000000003,5.00006,-3.3254e-08,85,0
640,9511.999999999993,9890.800000000003,5.00023,2.7634e-08,85,0
641,9511.999999999993,9871.400000000003,4.99953,1.9069e-08,85,0
642,9516.799999999992,9871.400000000003,4.9996,-2.4737e-08,86,0
643,9516.799999999992,9871.400000000003,5.00024,-2.473e-08,86,0
644,9516.799999999992,9871.400000000003,5.00016,3.3703e-08,86,0
645,9516.799999999992,9871.400000000003,4.99948,1.4749e-08,86,0
646,9516.799999999992,9871.400000000003,4.99959,-2.7149e-08,86,0
647,9516.799999999992,9871.400000000003,5.00041,-1.3803e-08,86,0
648,9516.799999999992,9871.400000000003,5.00003,3.3163e-08,86,0
649,9516.799999999992,9852.200000000003,4.9996,1.2983e-08,86,0
650,9522.399999999992,9852.200000000003,4.99979,-3.3687e-08,87,0
651,9522.399999999992,9852.200000000003,5.00062,-6.293e-09,87,0
652,9522.399999999992,9852.200000000003,5.00014,3.8824e-08,87,0
653,9522.399999999992,9852.200000000003,4.99935,7.926e-09,87,0
654,9522.399999999992,9852.200000000003,4.99996,-2.959e-08,87,0
655,9522.399999999992,9852.200000000003,5.00057,1.279e-09,87,0
656,9522.399999999992,9852.200000000003,4.99974,3.6165e-08,87,0
657,9522.399999999992,9852.200000000003,4.99945,-2.889e-09,87,0
658,9528.599999999993,9833.200000000003,4.99977,-3.352e-08,88,0
659,9528.599999999993,9833.200000000003,5.00016,6.326e-09,88,0
660,9528.599999999993,9833.200000000003,4.99964,3.5813e-08,88,0
661,9528.599999999993,9833.200000000003,4.99927,-1.1235e-08,88,0
662,9528.599999999993,9833.200000000003,4.99983,-3.1536e-08,88,0
663,9528.599999999993,9833.200000000003,5.0003,1.6211e-08,88,0
664,9528.599999999993,9833.200000000003,4.99945,3.0694e-08,88,0
665,9535.799999999994,9814.400000000003,4.99952,-1.1935e-08,89,0
666,9535.799999999994,9814.400000000003,4.99973,-3.1033e-08,89,0
667,9535.799999999994,9814.400000000003,5.00031,1.8318e-08,89,0
668,9535.799999999994,9814.400000000003,4.99943,2.5042e-08,89,0
669,9535.799999999994,9814.400000000003,4.9994,-1.5219e-08,89,0
670,9535.799999999994,9814.400000000003,5.00002,-2.8546e-08,89,0
671,9535.799999999994,9814.400000000003,5.00005,2.0853e-08,89,0
672,9543.399999999994,9814.400000000003,4.99942,2.1615e-08,89,0
673,9543.399999999994,9796.000000000004,4.99945,-2.3417e-08,90,0
674,9543.399999999994,9796.000000000004,5.00023,-2.7639e-08,90,0
675,9543.399999999994,9796.000000000004,5.00015,3.1069e-08,90,0
676,9543.399999999994,9796.000000000004,4.99962,1.6216e-08,90,0
677,9543.399999999994,9796.000000000004,4.99954,-2.7035e-08,90,0
678,9543.399999999994,9796.000000000004,5.00037,-2.2008e-08,90,0
679,9551.999999999995,9778.000000000004,5.00005,3.2253e-08,91,0
680,9551.999999999995,9778.000000000004,4.99954,1.4362e-08,91,0
681,9551.999999999995,9778.000000000004,4.9998,-3.0184e-08,91,0
682,9551.999999999995,9778.000000000004,5.00047,-8.91e-09,91,0
683,9551.999999999995,9778.000000000004,4.99994,3.3434e-08,91,0
684,9551.999999999995,9778.000000000004,4.9994,6.164e-09,91,0
685,9551.999999999995,9778.000000000004,4.99987,-3.1439e-08,91,0
686,9551.999999999995,9778.000000000004,5.00036,-3.637e-09,91,0
687,9561.199999999995,9760.200000000004,4.99985,3.9854e-08,92,0
688,9561.199999999995,9760.200000000004,4.99937,5.96e-10,92,0
689,9561.199999999995,9760.200000000004,4.99986,-3.334e-08,92,0
690,9561.199999999995,9760.200000000004,5.00055,1.0717e-08,92,0
691,9561.199999999995,9760.200000000004,4.9996,3.822e-08,92,0
692,9561.199999999995,9760.200000000004,4.99941,-3.264e-09,92,0
693,9561.199999999995,9760.200000000004,4.99975,-3.634e-08,92,0
694,9571.199999999995,9742.800000000005,5.00028,8.868e-09,93,0
695,9571.199999999995,9742.800000000005,4.99948,3.278e-08,93,0
696,9571.199999999995,9742.800000000005,4.99942,-8.545e-09,93,0
697,9571.199999999995,9742.800000000005,4.99982,-3.2189e-08,93,0
698,9571.199999999995,9742.800000000005,5.00022,2.0224e-08,93,0
699,9571.199999999995,9742.800000000005,4.99936,2.599e-08,93,0
700,9571.199999999995,9742.800000000005,4.99946,-1.8211e-08,93,0
701,9581.799999999996,9725.800000000005,5.00009,-2.8742e-08,94,0
702,9581.799999999996,9725.800000000005,5.00041,2.286e-08,94,0
703,9581.799999999996,9725.800000000005,4.99964,2.1552e-08,94,0
704,9581.799999999996,9725.800000000005,4.99946,-2.371e-08,94,0
705,9581.799999999996,9725.800000000005,5.00016,-2.5185e-08,94,0
706,9581.799999999996,9725.800000000005,5.0002,2.982e-08,94,0
707,9593.199999999995,9725.800000000005,4.99959,1.9221e-08,94,0
708,9593.199999999995,9709.400000000005,4.99942,-2.7704e-08,95,0
709,9593.199999999995,9709.400000000005,5.00045,-1.8138e-08,95,0
710,9593.199999999995,9709.400000000005,5.00021,3.2455e-08,95,0
711,9593.199999999995,9709.400000000005,4.99955,1.4638e-08,95,0
712,9593.199999999995,9709.400000000005,4.99956,-2.7702e-08,95,0
713,9593.199999999995,9709.400000000005,5.00035,-1.4302e-08,95,0
714,9605.199999999995,9693.400000000005,5.00015,3.6032e-08,96,0
715,9605.199999999995,9693.400000000005,4.99928,5.442e-09,96,0
716,9605.199999999995,9693.400000000005,4.99977,-3.1931e-08,96,0
717,9605.199999999995,9693.400000000005,5.0003,2.87e-10,96,0
718,9605.199999999995,9693.400000000005,4.9999,3.5225e-08,96,0
719,9605.199999999995,9693.400000000005,4.99946,1.716e-09,96,0
720,9605.199999999995,9693.400000000005,4.99979,-3.3635e-08,96,0
721,9617.599999999995,9677.800000000005,5.00047,5.148e-09,97,0
722,9617.599999999995,9677.800000000005,4.99968,3.8949e-08,97,0
723,9617.599999999995,9677.800000000005,4.99932,-3.309e-09,97,0
724,9617.599999999995,9677.800000000005,4.99985,-3.2379e-08,97,0
725,9617.599999999995,9677.800000000005,5.00032,1.2242e-08,97,0
726,9617.599999999995,9677.800000000005,4.99965,3.1833e-08,97,0
727,9630.799999999996,9662.800000000005,4.99934,-1.1559e-08,98,0
728,9630.799999999996,9662.800000000005,4.99981,-3.093e-08,98,0
729,9630.799999999996,9662.800000000005,5.00037,1.6422e-08,98,0
730,9630.799999999996,9662.800000000005,4.99951,2.6428e-08,98,0
731,9630.799999999996,9662.800000000005,4.99954,-1.7576e-08,98,0
732,9630.799999999996,9662.800000000005,5.00007,-2.7169e-08,98,0
733,9630.799999999996,9662.800000000005,5.00037,1.9888e-08,98,0
734,9644.599999999995,9648.200000000004,4.99961,2.1705e-08,99,0
735,9644.599999999995,9648.200000000004,4.99949,-2.0136e-08,99,0
736,9644.599999999995,9648.200000000004,5.00027,-2.5893e-08,99,0
737,9644.599999999995,9648.200000000004,5.00035,2.4552e-08,99,0
738,9644.599999999995,9648.200000000004,4.99956,1.5377e-08,99,0
739,9644.599999999995,9648.200000000004,4.99939,-2.5422e-08,99,0
740,9644.599999999995,9648.200000000004,5.0003,-2.421e-08,99,0
741,9658.999999999995,9634.200000000004,5.0,3.176e-08,100,0
742,9658.999999999995,9634.200000000004,4.99958,1.536e-08,100,0
743,9658.999999999995,9634.200000000004,4.99959,-3.0242e-08,100,0
744,9658.999999999995,9634.200000000004,5.00046,-1.6248e-08,100,0
745,9658.999999999995,9634.200000000004,5.00009,3.3759e-08,100,0
746,9658.999999999995,9634.200000000004,4.99948,9.956e-09,100,0
747,9673.999999999995,9621.000000000004,4.99964,-2.9129e-08,101,0
748,9673.999999999995,9621.000000000004,5.00052,-8.189e-09,101,0
749,9673.999999999995,9621.000000000004,5.00009,3.4494e-08,101,0
750,9673.999999999995,9621.000000000004,4.99924,5.323e-09,101,0
751,9673.999999999995,9621.000000000004,4.99962,-3.0535e-08,101,0
752,9673.999999999995,9621.000000000004,5.00039,4.71e-10,101,0
753,9673.999999999995,9621.000000000004,4.99976,3.5736e-08,101,0
754,9689.399999999994,9608.200000000004,4.99929,-1.382e-09,102,0
755,9689.399999999994,9608.200000000004,4.99985,-3.1151e-08,102,0
756,9689.399999999994,9608.200000000004,5.0003,5.948e-09,102,0
757,9689.399999999994,9608.200000000004,4.99947,3.2268e-08,102,0
758,9689.399999999994,9608.200000000004,4.99936,-9.29e-09,102,0
759,9689.399999999994,9608.200000000004,4.99973,-3.1492e-08,102,0
760,9705.199999999993,9596.000000000004,5.00024,1.544e-08,103,0
761,9705.199999999993,9596.000000000004,4.99953,2.7794e-08,103,0
762,9705.199999999993,9596.000000000004,4.99942,-1.2193e-08,103,0
763,9705.199999999993,9596.000000000004,4.99992,-2.773e-08,103,0
764,9705.199999999993,9596.000000000004,5.00031,1.6437e-08,103,0
765,9705.199999999993,9596.000000000004,4.99965,2.307e-08,103,0
766,9705.199999999993,9596.000000000004,4.99939,-1.5891e-08,103,0
767,9721.599999999993,9584.600000000004,5.00012,-2.8067e-08,104,0
768,9721.599999999993,9584.600000000004,5.00035,2.3046e-08,104,0
769,9721.599999999993,9584.600000000004,4.99972,1.7662e-08,104,0
770,9721.599999999993,9584.600000000004,5.0003,2.3761e-08,104,0
771,9721.599999999993,9584.600000000004,5.00018,-2.2605e-08,104,0
772,9721.599999999993,9584.600000000004,5.00029,2.5705e-08,104,0
773,9721.599999999993,9584.600000000004,5.00021,-2.1094e-08,104,0
774,9721.599999999993,9584.600000000004,4.99947,-1.6458e-08,104,0
775,9721.599999999993,9584.600000000004,5.00016,-2.1458e-08,104,0
776,9721.599999999993,9584.600000000004,5.00026,2.7989e-08,104,0
777,9721.599999999993,9584.600000000004,4.99967,1.4509e-08,104,0
778,9721.599999999993,9584.600000000004,4.99973,-2.1306e-08,104,0
779,9738.599999999993,9584.600000000004,5.00031,-1.5961e-08,104,0
780,9738.599999999993,9573.800000000005,4.99999,3.0341e-08,105,0
781,9738.599999999993,9573.800000000005,4.99953,1.2091e-08,105,0
782,9738.599999999993,9573.800000000005,4.99983,-2.2863e-08,105,0
783,9738.599999999993,9573.800000000005,5.00019,-7.584e-09,105,0
784,9738.599999999993,9573.800000000005,5.00006,2.8608e-08,105,0
785,9738.599999999993,9573.800000000005,4.99956,8.335e-09,105,0
786,9755.799999999994,9573.800000000005,4.99978,-2.7509e-08,105,0
787,9755.799999999994,9563.600000000004,5.00027,-2.555e-09,106,0
788,9755.799999999994,9563.600000000004,4.99986,3.0101e-08,106,0
789,9755.799999999994,9563.600000000004,4.99948,6.96e-10,106,0
790,9755.799999999994,9563.600000000004,4.99978,-2.9205e-08,106,0
791,9755.799999999994,9563.600000000004,5.00029,8.35e-10,106,0
792,9755.799999999994,9563.600000000004,4.99958,2.9285e-08,106,0
793,9773.399999999994,9563.600000000004,4.99947,-3.009e-09,106,0
794,9773.399999999994,9554.200000000004,4.99992,-2.5406e-08,107,0
795,9773.399999999994,9554.200000000004,5.00021,4.458e-09,107,0
796,9773.399999999994,9554.200000000004,4.99946,2.4992e-08,107,0
797,9773.399999999994,9554.200000000004,4.9995,-1.1841e-08,107,0
798,9773.399999999994,9554.200000000004,4.99993,-3.1161e-08,107,0
799,9773.399999999994,9554.200000000004,5.00023,1.7654e-08,107,0
800,9773.399999999994,9554.200000000004,4.99951,1.9139e-08,107,0
801,9791.399999999994,9554.200000000004,4.99948,-1.5722e-08,107,0
802,9791.399999999994,9545.600000000004,4.99997,-2.5724e-08,108,0
803,9791.399999999994,9545.600000000004,5.0003,2.1199e-08,108,0
804,9791.399999999994,9545.600000000004,4.9996,1.5456e-08,108,0
805,9791.399999999994,9545.600000000004,4.9997,-1.9498e-08,108,0
806,9791.399999999994,9545.600000000004,5.00021,-2.1305e-08,108,0
807,9791.399999999994,9545.600000000004,5.00009,3.1927e-08,108,0
808,9809.799999999994,9537.600000000004,4.99966,1.3295e-08,109,0
809,9809.799999999994,9537.600000000004,4.99961,-2.4179e-08,109,0
810,9809.799999999994,9537.600000000004,5.00029,-1.6338e-08,109,0
811,9809.799999999994,9537.600000000004,5.00012,2.9251e-08,109,0
812,9809.799999999994,9537.600000000004,4.9996,8.41e-09,109,0
813,9809.799999999994,9537.600000000004,4.9998,-2.4091e-08,109,0
814,9809.799999999994,9537.600000000004,5.00021,-7.551e-09,109,0
815,9828.399999999994,9530.400000000003,4.99998,3.2739e-08,110,0
816,9828.399999999994,9530.400000000003,4.99968,5.534e-09,110,0
817,9828.399999999994,9530.400000000003,4.99973,-2.4539e-08,110,0
818,9828.399999999994,9530.400000000003,5.00041,2.32e-09,110,0
819,9828.399999999994,9530.400000000003,4.99973,3.1368e-08,110,0
820,9828.399999999994,9530.400000000003,4.9994,-7.65e-10,110,0
821,9828.399999999994,9530.400000000003,4.99988,-3.0687e-08,110,0
822,9828.399999999994,9530.400000000003,5.00037,5.356e-09,110,0
823,9828.399999999994,9530.400000000003,4.9995,2.8735e-08,110,0
824,9847.399999999994,9523.800000000003,4.99943,-7.963e-09,111,0
825,9847.399999999994,9523.800000000003,4.99987,-2.6373e-08,111,0
826,9847.399999999994,9523.800000000003,5.00022,1.2374e-08,111,0
827,9847.399999999994,9523.800000000003,4.99945,2.4325e-08,111,0
828,9847.399999999994,9523.800000000003,4.99944,-1.1255e-08,111,0
829,9847.399999999994,9523.800000000003,4.99988,-2.5581e-08,111,0
830,9847.399999999994,9523.800000000003,5.00025,1.6079e-08,111,0
