data point,x,y,voltage,current,move number,flag
425,9689.399999999994,10391.8,5.00013,1.8819e-08,57,0
426,9689.399999999994,10391.8,4.99982,6.935e-09,57,0
427,9689.399999999994,10391.8,4.99997,-1.569e-08,57,0
428,9673.999999999995,10379.0,5.00028,-4.181e-09,58,0
429,9673.999999999995,10379.0,5.00004,1.7354e-08,58,0
430,9673.999999999995,10379.0,4.99981,1.974e-09,58,0
431,9673.999999999995,10379.0,5.00003,-1.4991e-08,58,0
432,9673.999999999995,10379.0,5.00025,1.832e-09,58,0
433,9673.999999999995,10379.0,4.99972,1.6833e-08,58,0
434,9658.999999999995,10365.8,4.99985,-1.593e-09,59,0
435,9658.999999999995,10365.8,4.99998,-1.498e-08,59,0
436,9658.999999999995,10365.8,5.00034,7.112e-09,59,0
437,9658.999999999995,10365.8,5.0,1.0584e-08,59,0
438,9658.999999999995,10365.8,4.99968,-6.821e-09,59,0
439,9658.999999999995,10365.8,5.00013,-1.4496e-08,59,0
440,9658.999999999995,10365.8,5.00027,1.2336e-08,59,0
441,9644.599999999995,10351.8,4.99991,9.733e-09,60,0
442,9644.599999999995,10351.8,4.99988,-1.667e-08,60,0
443,9644.599999999995,10351.8,5.00043,-1.4027e-08,60,0
444,9644.599999999995,10351.8,5.00022,2.6036e-08,60,0
445,9644.599999999995,10351.8,4.99974,6.944e-09,60,0
446,9644.599999999995,10351.8,5.00001,-2.2704e-08,60,0
447,9644.599999999995,10351.8,5.00042,-4.317e-09,60,0
448,9630.799999999996,10337.199999999999,5.00013,2.4753e-08,61,0
449,9630.799999999996,10337.199999999999,4.99978,2.137e-09,61,0
450,9630.799999999996,10337.199999999999,4.99999,-2.327e-08,61,0
451,9630.799999999996,10337.199999999999,5.00032,2.293e-09,61,0
452,9630.799999999996,10337.199999999999,4.99976,2.1274e-08,61,0
453,9630.799999999996,10337.199999999999,4.99974,-5.837e-09,61,0
454,9630.799999999996,10337.199999999999,4.99998,-2.155e-08,61,0
455,9617.599999999995,10322.199999999999,5.00024,9.34e-09,62,0
456,9617.599999999995,10322.199999999999,4.99997,1.2433e-08,62,0
457,9617.599999999995,10322.199999999999,4.99973,-1.1228e-08,62,0
458,9617.599999999995,10322.199999999999,5.00017,-1.5797e-08,62,0
459,9617.599999999995,10322.199999999999,5.00026,1.643e-08,62,0
460,9617.599999999995,10322.199999999999,-0.00024,2.99987e-07,62,0
461,9605.199999999995,10306.599999999999,4.99992,-7.597e-09,63,0
462,9605.199999999995,10306.599999999999,-0.0002,2.99987e-07,63,0
463,9605.199999999995,10306.599999999999,-0.00024,2.99987e-07,63,0
464,9605.199999999995,10306.599999999999,-0.00013,2.99987e-07,63,0
465,9605.199999999995,10306.599999999999,-0.00014,2.99988e-07,63,0
466,9605.199999999995,10306.599999999999,-0.0002,2.99987e-07,63,0
467,9605.199999999995,10306.599999999999,-0.00026,2.99988e-07,63,0
468,9593.199999999995,10290.599999999999,-0.00015,2.99988e-07,64,0
469,9593.199999999995,10290.599999999999,-0.00018,2.99989e-07,64,0
470,9593.199999999995,10290.599999999999,-0.00036,2.99987e-07,64,0
471,9593.199999999995,10290.599999999999,-0.00027,2.99987e-07,64,0
472,9593.199999999995,10290.599999999999,-0.00042,2.99988e-07,64,0
473,9593.199999999995,10290.599999999999,-0.0002,2.99988e-07,64,0
474,9581.799999999996,10274.199999999999,-0.00051,2.99989e-07,65,0
475,9581.799999999996,10274.199999999999,-0.00013,2.99987e-07,65,0
476,9581.799999999996,10274.199999999999,-0.0005,2.99988e-07,65,0
477,9581.799999999996,10274.199999999999,-0.00029,2.99987e-07,65,0
478,9581.799999999996,10274.199999999999,-0.00043,2.99987e-07,65,0
479,9581.799999999996,10274.199999999999,-0.00022,2.99989e-07,65,0
480,9581.799999999996,10274.199999999999,-0.00029,2.99988e-07,65,0
481,9571.199999999995,10257.199999999999,-0.00018,2.99988e-07,66,0
482,9571.199999999995,10257.199999999999,-8e-05,2.99987e-07,66,0
483,9571.199999999995,10257.199999999999,-0.0003,2.99988e-07,66,0
484,9571.199999999995,10257.199999999999,-0.0002,2.99988e-07,66,0
485,9571.199999999995,10257.199999999999,-0.00036,2.99987e-07,66,0
486,9571.199999999995,10257.199999999999,-0.00025,2.99987e-07,66,0
487,9571.199999999995,10257.199999999999,-0.00035,2.99988e-07,66,0
488,9561.199999999995,10239.8,-0.00033,2.99988e-07,67,0
489,9561.199999999995,10239.8,-0.0004,2.99988e-07,67,0
490,9561.199999999995,10239.8,-0.0004,2.99987e-07,67,0
491,9561.199999999995,10239.8,-0.00055,2.99988e-07,67,0
492,9561.199999999995,10239.8,-0.00027,2.99987e-07,67,0
493,9561.199999999995,10239.8,-0.00047,2.99988e-07,67,0
494,9561.199999999995,10239.8,-0.00014,2.99987e-07,67,0
495,9551.999999999995,10222.0,4.99982,-1.87e-10,68,0
496,9551.999999999995,10222.0,5.00019,-1.2064e-08,68,0
497,9551.999999999995,10222.0,5.00038,1.4039e-08,68,0
498,9551.999999999995,10222.0,4.99981,1.0969e-08,68,0
499,9551.999999999995,10222.0,4.99991,-1.1363e-08,68,0
500,9551.999999999995,10222.0,5.00033,-7.973e-09,68,0
501,9551.999999999995,10222.0,5.00019,2.1911e-08,68,0
502,9551.999999999995,10222.0,4.99985,7.708e-09,68,0
503,9543.399999999994,10204.0,5.00006,-1.6302e-08,69,0
504,9543.399999999994,10204.0,5.00033,-1.326e-09,69,0
505,9543.399999999994,10204.0,4.99988,1.5799e-08,69,0
506,9543.399999999994,10204.0,4.99982,7.57e-10,69,0
507,9543.399999999994,10204.0,5.00003,-7.848e-09,69,0
508,9543.399999999994,10204.0,4.99998,2.642e-09,69,0
509,9535.799999999994,10204.0,4.9997,2.3115e-08,69,0
510,9535.799999999994,10185.6,4.99969,-1.3181e-08,70,0
511,9535.799999999994,10185.6,5.00011,-3.0464e-08,70,0
512,9535.799999999994,10185.6,5.00024,2.1866e-08,70,0
513,9535.799999999994,10185.6,4.99992,1.6894e-08,70,0
514,9535.799999999994,10185.6,4.99965,-2.0452e-08,70,0
515,9535.799999999994,10185.6,5.00045,-2.1046e-08,70,0
516,9535.799999999994,10185.6,5.00029,3.0809e-08,70,0
517,9528.599999999993,10166.800000000001,4.99976,1.337e-08,71,0
518,9528.599999999993,10166.800000000001,4.99982,-2.7623e-08,71,0
519,9528.599999999993,10166.800000000001,5.00063,-9.421e-09,71,0
520,9528.599999999993,10166.800000000001,5.00019,3.4603e-08,71,0
521,9528.599999999993,10166.800000000001,4.99962,5.785e-09,71,0
522,9528.599999999993,10166.800000000001,4.99988,-3.1698e-08,71,0
523,9528.599999999993,10166.800000000001,5.00055,4.042e-09,71,0
524,9528.599999999993,10166.800000000001,4.99976,3.4037e-08,71,0
525,9528.599999999993,10166.800000000001,4.99955,-8.174e-09,71,0
526,9522.399999999992,10147.800000000001,4.99997,-3.0321e-08,72,0
527,9522.399999999992,10147.800000000001,5.00052,1.3786e-08,72,0
528,9522.399999999992,10147.800000000001,4.99965,2.6497e-08,72,0
529,9522.399999999992,10147.800000000001,4.99961,-1.5129e-08,72,0
530,9522.399999999992,10147.800000000001,5.00026,-2.882e-08,72,0
531,9522.399999999992,10147.800000000001,5.00036,2.2159e-08,72,0
532,9522.399999999992,10147.800000000001,4.99985,1.6898e-08,72,0
533,9522.399999999992,10147.800000000001,4.99984,-2.4186e-08,72,0
534,9516.799999999992,10128.6,5.00051,-1.82e-08,73,0
535,9516.799999999992,10128.6,5.00025,3.0774e-08,73,0
536,9516.799999999992,10128.6,4.99962,9.833e-09,73,0
537,9516.799999999992,10128.6,4.99981,-2.6292e-08,73,0
538,9516.799999999992,10128.6,5.00056,-8.624e-09,73,0
539,9516.799999999992,10128.6,5.00015,2.7126e-08,73,0
540,9516.799999999992,10128.6,4.99983,6.805e-09,73,0
541,9516.799999999992,10109.2,5.00006,-1.3296e-08,73,0
542,9511.999999999993,10109.2,5.00016,4.9e-11,74,0
543,9511.999999999993,10109.2,4.99988,1.5328e-08,74,0
544,9511.999999999993,10109.2,4.99986,9.54e-10,74,0
545,9511.999999999993,10109.2,5.0001,-1.1985e-08,74,0
546,9511.999999999993,10109.2,5.00018,2.314e-09,74,0
547,9511.999999999993,10109.2,4.99988,1.1879e-08,74,0
548,9511.999999999993,10109.2,4.99996,-5.037e-09,74,0
549,9511.999999999993,10109.2,5.00013,-1.0086e-08,74,0
550,9507.999999999993,10089.6,5.00024,8.471e-09,75,0
551,9507.999999999993,10089.6,5.00007,1.0514e-08,75,0
552,9507.999999999993,10089.6,4.99993,-1.2764e-08,75,0
553,9507.999999999993,10089.6,5.00028,-1.0351e-08,75,0
554,9507.999999999993,10089.6,5.00016,1.4083e-08,75,0
555,9507.999999999993,10089.6,4.99988,5.63e-09,75,0
556,9507.999999999993,10089.6,5.00012,-1.4738e-08,75,0
557,9504.799999999992,10089.6,5.00022,-1.078e-09,75,0
558,9504.799999999992,10069.800000000001,5.00016,1.7382e-08,76,0
559,9504.799999999992,10069.800000000001,5.00001,2.678e-09,76,0
560,9504.799999999992,10069.800000000001,4.99997,-1.0944e-08,76,0
561,9504.799999999992,10069.800000000001,5.00019,1.41e-10,76,0
562,9504.799999999992,10069.800000000001,4.99984,1.2542e-08,76,0
563,9504.799999999992,10069.800000000001,4.99997,1.626e-09,76,0
564,9504.799999999992,10069.800000000001,4.99988,-1.0058e-08,76,0
565,9502.599999999991,10050.000000000002,5.00023,3.34e-09,77,0
566,9502.599999999991,10050.000000000002,4.99999,7.802e-09,77,0
567,9502.599999999991,10050.000000000002,4.99988,-1.801e-09,77,0
568,9502.599999999991,10050.000000000002,5.00011,-1.2015e-08,77,0
569,9502.599999999991,10050.000000000002,5.00013,8.336e-09,77,0
570,9502.599999999991,10050.000000000002,4.99986,6.766e-09,77,0
571,9502.599999999991,10050.000000000002,4.99993,-6.533e-09,77,0
572,9500.99999999999,10030.000000000002,5.00011,-6.604e-09,78,0
573,9500.99999999999,10030.000000000002,5.00011,6.575e-09,78,0
574,9500.99999999999,10030.000000000002,4.99988,7.424e-09,78,0
575,9500.99999999999,10030.000000000002,5.00012,-1.1783e-08,78,0
576,9500.99999999999,10030.000000000002,5.00008,-3.89e-09,78,0
577,9500.99999999999,10030.000000000002,5.00015,1.1198e-08,78,0
578,9500.99999999999,10030.000000000002,4.99989,2.541e-09,78,0
579,9500.99999999999,10030.000000000002,4.99999,-8.12e-09,78,0
580,9500.99999999999,10030.000000000002,5.00015,7.99e-10,78,0
581,9500.199999999992,10010.000000000002,4.99983,1.0983e-08,78,0
582,9500.199999999992,10010.000000000002,4.99986,1.519e-09,79,0
583,9500.199999999992,10010.000000000002,4.99987,-1.062e-08,79,0
584,9500.199999999992,10010.000000000002,5.0002,2.344e-09,79,0
585,9500.199999999992,10010.000000000002,4.99994,8.481e-09,79,0
586,9500.199999999992,10010.000000000002,4.99982,-5.657e-09,79,0
587,9500.199999999992,10010.000000000002,5.00012,-9.72e-09,79,0
588,9500.199999999992,10010.000000000002,5.00034,7.835e-09,79,0
589,9500.199999999992,10010.000000000002,4.99997,6.965e-09,79,0
590,9500.199999999992,9990.000000000002,4.99998,-8.218e-09,80,0
591,9500.199999999992,9990.000000000002,5.00025,-6.74e-09,80,0
592,9500.199999999992,9990.000000000002,5.00013,1.5293e-08,80,0
593,9500.199999999992,9990.000000000002,4.99983,5.727e-09,80,0
594,9500.199999999992,9990.000000000002,4.99998,-1.5096e-08,80,0
595,9500.199999999992,9990.000000000002,5.00024,-2.127e-09,80,0
596,9500.199999999992,9990.000000000002,5.00001,1.4674e-08,80,0
597,9500.199999999992,9990.000000000002,4.99978,1.389e-09,80,0
598,9500.199999999992,9990.000000000002,5.00001,-1.1321e-08,80,0
599,9500.99999999999,9970.000000000002,5.00003,4.56e-10,81,0
600,9500.99999999999,9970.000000000002,4.99979,9.26e-09,81,0
601,9500.99999999999,9970.000000000002,5.00002,-1.552e-09,81,0
602,9500.99999999999,9970.000000000002,4.99984,-8.885e-09,81,0
603,9500.99999999999,9970.000000000002,5.00026,4.663e-09,81,0
604,9500.99999999999,9970.000000000002,4.99993,5.433e-09,81,0
605,9500.99999999999,9970.000000000002,4.99981,-5.952e-09,81,0
606,9500.99999999999,9970.000000000002,5.00009,-7.679e-09,81,0
607,9502.599999999991,9950.000000000002,5.00021,1.1159e-08,82,0
608,9502.599999999991,9950.000000000002,5.00002,7.98e-09,82,0
609,9502.599999999991,9950.000000000002,4.99986,-9.795e-09,82,0
610,9502.599999999991,9950.000000000002,5.00023,-5.895e-09,82,0
611,9502.599999999991,9950.000000000002,5.00007,1.2442e-08,82,0
612,9502.599999999991,9950.000000000002,4.99999,4.612e-09,82,0
613,9502.599999999991,9950.000000000002,-0.00011,2.99987e-07,82,0
614,9502.599999999991,9950.000000000002,-0.00013,2.99988e-07,82,0
615,9504.799999999992,9930.200000000003,-0.00021,2.99988e-07,83,0
616,9504.799999999992,9930.200000000003,-0.00023,2.99987e-07,83,0
617,9504.799999999992,9930.200000000003,-0.00027,2.99987e-07,83,0
618,9504.799999999992,9930.200000000003,-0.00027,2.99988e-07,83,0
619,9504.799999999992,9930.200000000003,4.99985,1.2264e-08,83,0
620,9504.799999999992,9930.200000000003,4.99995,-5.3e-11,83,0
621,9504.799999999992,9930.200000000003,4.99996,-9.45e-09,83,0
622,9507.999999999993,9910.400000000003,5.00026,3.461e-09,84,0
623,9507.999999999993,9910.400000000003,4.99997,8.797e-09,84,0
624,9507.999999999993,9910.400000000003,4.99974,-6.306e-09,84,0
625,9507.999999999993,9910.400000000003,5.00008,-9.142e-09,84,0
626,9507.999999999993,9910.400000000003,5.00024,1.0075e-08,84,0
627,9507.999999999993,9910.400000000003,-0.00018,2.99987e-07,84,0
628,9507.999999999993,9910.400000000003,0.00375,2.99988e-07,84,0
629,9511.999999999993,9890.800000000003,5.00031,-3.111e-09,85,0
630,9511.999999999993,9890.800000000003,-0.00035,2.99988e-07,85,0
631,9511.999999999993,9890.800000000003,-0.00037,2.99989e-07,85,0
632,9511.999999999993,9890.800000000003,-0.00032,2.99984e-07,85,0
633,9511.999999999993,9890.800000000003,-0.00016,2.99989e-07,85,0
634,9511.999999999993,9890.800000000003,-0.00034,2.99989e-07,85,0
635,9511.999999999993,9890.800000000003,-0.00024,2.99988e-07,85,0
636,9511.999999999993,9890.800000000003,-0.00024,2.99988e-07,85,0
637,9511.999999999993,9871.400000000003,-0.00045,2.99987e-07,85,0
638,9516.799999999992,9871.400000000003,-0.00022,2.99988e-07,86,0
639,9516.799999999992,9871.400000000003,-0.00048,2.99987e-07,86,0
640,9516.799999999992,9871.400000000003,-0.00036,2.99986e-07,86,0
641,9516.799999999992,9871.400000000003,-0.00046,2.99987e-07,86,0
642,9516.799999999992,9871.400000000003,-0.00018,2.99987e-07,86,0
643,9516.799999999992,9871.400000000003,-0.00032,2.99986e-07,86,0
644,9516.799999999992,9871.400000000003,-0.00024,2.99987e-07,86,0
645,9516.799999999992,9871.400000000003,-0.00031,2.99985e-07,86,0
646,9522.399999999992,9852.200000000003,-0.00029,2.99985e-07,87,0
647,9522.399999999992,9852.200000000003,-0.00034,2.99988e-07,87,0
648,9522.399999999992,9852.200000000003,-0.00022,2.99987e-07,87,0
649,9522.399999999992,9852.200000000003,-0.00024,2.99987e-07,87,0
650,9522.399999999992,9852.200000000003,-0.00015,2.99988e-07,87,0
651,9522.399999999992,9852.200000000003,-0.00026,2.99986e-07,87,0
652,9522.399999999992,9852.200000000003,-0.0002,2.99987e-07,87,0
653,9522.399999999992,9852.200000000003,-0.00019,2.99986e-07,87,0
654,9528.599999999993,9833.200000000003,-0.00035,2.99987e-07,88,0
655,9528.599999999993,9833.200000000003,-0.00032,2.99987e-07,88,0
656,9528.599999999993,9833.200000000003,-0.00031,2.99987e-07,88,0
657,9528.599999999993,9833.200000000003,-0.00026,2.99987e-07,88,0
658,9528.599999999993,9833.200000000003,-0.0006,2.99987e-07,88,0
659,9528.599999999993,9833.200000000003,-0.00019,2.99987e-07,88,0
660,9528.599999999993,9833.200000000003,-0.00047,2.99989e-07,88,0
661,9535.799999999994,9814.400000000003,-0.00019,2.99988e-07,89,0
662,9535.799999999994,9814.400000000003,-0.00036,2.99987e-07,89,0
663,9535.799999999994,9814.400000000003,-0.00023,2.99987e-07,89,0
664,9535.799999999994,9814.400000000003,-0.00039,2.99988e-07,89,0
665,9535.799999999994,9814.400000000003,-0.0003,2.99989e-07,89,0
666,9535.799999999994,9814.400000000003,-0.00016,2.99988e-07,89,0
667,9535.799999999994,9814.400000000003,-0.00019,2.99988e-07,89,0
668,9535.799999999994,9814.400000000003,-0.00022,2.99987e-07,89,0
669,9543.399999999994,9796.000000000004,-0.00023,2.99987e-07,90,0
670,9543.399999999994,9796.000000000004,-0.00029,2.99988e-07,90,0
671,9543.399999999994,9796.000000000004,-0.00029,2.99988e-07,90,0
672,9543.399999999994,9796.000000000004,-0.00019,2.99987e-07,90,0
673,9543.399999999994,9796.000000000004,-0.00037,2.99987e-07,90,0
674,9543.399999999994,9796.000000000004,-0.00027,2.99988e-07,90,0
675,9543.399999999994,9796.000000000004,-0.00046,2.99989e-07,90,0
676,9551.999999999995,9778.000000000004,-0.00029,2.99988e-07,91,0
677,9551.999999999995,9778.000000000004,-0.00057,2.99989e-07,91,0
678,9551.999999999995,9778.000000000004,-0.00023,2.99989e-07,91,0
679,9551.999999999995,9778.000000000004,-0.00049,2.99988e-07,91,0
680,9551.999999999995,9778.000000000004,-0.00013,2.99988e-07,91,0
681,9551.999999999995,9778.000000000004,-0.0004,2.99987e-07,91,0
682,9551.999999999995,9778.000000000004,-0.00022,2.99987e-07,91,0
683,9551.999999999995,9778.000000000004,-0.00031,2.99987e-07,91,0
684,9561.199999999995,9760.200000000004,-0.00017,2.99987e-07,92,0
685,9561.199999999995,9760.200000000004,-0.0002,2.99988e-07,92,0
686,9561.199999999995,9760.200000000004,-0.0002,2.99988e-07,92,0
687,9561.199999999995,9760.200000000004,-0.00026,2.99986e-07,92,0
688,9561.199999999995,9760.200000000004,-0.00013,2.99988e-07,92,0
689,9561.199999999995,9760.200000000004,-0.00022,2.99988e-07,92,0
690,9561.199999999995,9760.200000000004,-0.00027,2.99989e-07,92,0
691,9571.199999999995,9742.800000000005,-0.00011,2.99987e-07,93,0
692,9571.199999999995,9742.800000000005,-0.0004,2.99986e-07,93,0
693,9571.199999999995,9742.800000000005,-0.00022,2.99987e-07,93,0
694,9571.199999999995,9742.800000000005,-0.00043,2.99987e-07,93,0
695,9571.199999999995,9742.800000000005,-0.00027,2.99987e-07,93,0
696,9571.199999999995,9742.800000000005,-0.00039,2.99988e-07,93,0
697,9571.199999999995,9742.800000000005,-0.00015,2.99987e-07,93,0
698,9581.799999999996,9725.800000000005,-0.0005,2.99988e-07,94,0
699,9581.799999999996,9725.800000000005,-0.00021,2.99987e-07,94,0
700,9581.799999999996,9725.800000000005,-0.00033,2.99988e-07,94,0
701,9581.799999999996,9725.800000000005,-0.00031,2.99987e-07,94,0
702,9581.799999999996,9725.800000000005,-0.00011,2.99986e-07,94,0
703,9581.799999999996,9725.800000000005,-0.00032,2.99987e-07,94,0
704,9593.199999999995,9709.400000000005,-0.00021,2.99986e-07,95,0
705,9593.199999999995,9709.400000000005,-0.00023,2.99986e-07,95,0
706,9593.199999999995,9709.400000000005,-0.0003,2.99986e-07,95,0
707,9593.199999999995,9709.400000000005,-0.00027,2.99987e-07,95,0
708,9593.199999999995,9709.400000000005,-0.00021,2.99987e-07,95,0
709,9593.199999999995,9709.400000000005,-0.00013,2.99987e-07,95,0
710,9593.199999999995,9709.400000000005,-0.00031,2.99988e-07,95,0
711,9605.199999999995,9693.400000000005,-0.00031,2.99988e-07,96,0
712,9605.199999999995,9693.400000000005,-0.00022,2.99986e-07,96,0
713,9605.199999999995,9693.400000000005,-0.00054,2.99987e-07,96,0
714,9605.199999999995,9693.400000000005,-0.00027,2.99988e-07,96,0
715,9605.199999999995,9693.400000000005,-0.00048,2.99989e-07,96,0
716,9605.199999999995,9693.400000000005,-0.0003,2.99986e-07,96,0
717,9617.599999999995,9677.800000000005,-0.00048,2.99988e-07,97,0
718,9617.599999999995,9677.800000000005,-0.00024,2.99987e-07,97,0
719,9617.599999999995,9677.800000000005,4.99995,-2.103e-09,97,0
720,9617.599999999995,9677.800000000005,5.00022,-6.535e-09,97,0
721,9617.599999999995,9677.800000000005,5.00022,1.4723e-08,97,0
722,9617.599999999995,9677.800000000005,4.99987,7.254e-09,97,0
723,9617.599999999995,9677.800000000005,4.99982,-1.3378e-08,97,0
724,9630.799999999996,9662.800000000005,5.00026,-3.186e-09,98,0
725,9630.799999999996,9662.800000000005,5.00011,1.6214e-08,98,0
726,9630.799999999996,9662.800000000005,4.99985,3.241e-09,98,0
727,9630.799999999996,9662.800000000005,4.99991,-1.2472e-08,98,0
728,9630.799999999996,9662.800000000005,5.0001,-7.18e-10,98,0
729,9630.799999999996,9662.800000000005,4.99991,1.2815e-08,98,0
730,9644.599999999995,9648.200000000004,5.0,-1.727e-09,99,0
731,9644.599999999995,9648.200000000004,5.0,-1.1966e-08,99,0
732,9644.599999999995,9648.200000000004,5.00019,3.312e-09,99,0
733,9644.599999999995,9648.200000000004,4.99981,1.0091e-08,99,0
734,9644.599999999995,9648.200000000004,4.99972,-3.827e-09,99,0
735,9644.599999999995,9648.200000000004,4.99993,-1.1105e-08,99,0
736,9644.599999999995,9648.200000000004,5.00026,7.15e-09,99,0
737,9644.599999999995,9648.200000000004,4.99995,9.504e-09,99,0
738,9658.999999999995,9634.200000000004,4.99982,-8.254e-09,100,0
739,9658.999999999995,9634.200000000004,5.00032,-9.809e-09,100,0
740,9658.999999999995,9634.200000000004,5.00021,1.1977e-08,100,0
741,9658.999999999995,9634.200000000004,4.99988,4.954e-09,100,0
742,9658.999999999995,9634.200000000004,4.99982,-1.0269e-08,100,0
743,9658.999999999995,9634.200000000004,5.00026,-2.417e-09,100,0
744,9673.999999999995,9621.000000000004,5.00015,1.3855e-08,101,0
745,9673.999999999995,9621.000000000004,4.99981,4.585e-09,101,0
746,9673.999999999995,9621.000000000004,4.99992,-1.1072e-08,101,0
747,9673.999999999995,9621.000000000004,5.00033,7.96e-10,101,0
748,9673.999999999995,9621.000000000004,4.99998,1.1631e-08,101,0
749,9673.999999999995,9621.000000000004,4.99999,-1.057e-09,101,0
750,9673.999999999995,9621.000000000004,5.00016,-1.2939e-08,101,0
751,9689.399999999994,9608.200000000004,5.00013,2.911e-09,102,0
752,9689.399999999994,9608.200000000004,4.99991,9.227e-09,102,0
753,9689.399999999994,9608.200000000004,4.99977,-2.697e-09,102,0
754,9689.399999999994,9608.200000000004,5.00002,-1.0366e-08,102,0
755,9689.399999999994,9608.200000000004,5.00029,8.515e-09,102,0
756,9689.399999999994,9608.200000000004,5.00008,8.405e-09,102,0
757,9705.199999999993,9596.000000000004,4.99996,-8.914e-09,103,0
758,9705.199999999993,9596.000000000004,5.00021,-8.06e-09,103,0
759,9705.199999999993,9596.000000000004,5.00011,1.1718e-08,103,0
760,9705.199999999993,9596.000000000004,4.99978,3.873e-09,103,0
761,9705.199999999993,9596.000000000004,4.99985,-1.2649e-08,103,0
762,9705.199999999993,9596.000000000004,5.0003,-2.623e-09,103,0
763,9705.199999999993,9596.000000000004,5.00011,1.5805e-08,103,0
764,9721.599999999993,9584.600000000004,4.99983,-8e-10,104,0
765,9721.599999999993,9584.600000000004,4.99999,-1.3692e-08,104,0
766,9721.599999999993,9584.600000000004,5.0002,2.61e-10,104,0
767,9721.599999999993,9584.600000000004,4.99983,1.3207e-08,104,0
768,9721.599999999993,9584.600000000004,4.99999,-2.156e-09,104,0
769,9721.599999999993,9584.600000000004,5.00002,-1.2061e-08,104,0
770,9738.599999999993,9584.600000000004,5.00024,7.557e-09,104,0
771,9738.599999999993,9573.800000000005,4.99996,9.418e-09,105,0
772,9738.599999999993,9573.800000000005,4.99974,-9.325e-09,105,0
773,9738.599999999993,9573.800000000005,5.00016,-1.1829e-08,105,0
774,9738.599999999993,9573.800000000005,5.0001,1.1493e-08,105,0
775,9738.599999999993,9573.800000000005,4.99999,9.315e-09,105,0
776,9738.599999999993,9573.800000000005,4.99993,-1.1311e-08,105,0
777,9755.799999999994,9563.600000000004,5.00029,-7.854e-09,106,0
778,9755.799999999994,9563.600000000004,5.00021,1.5611e-08,106,0
779,9755.799999999994,9563.600000000004,4.9998,3.487e-09,106,0
780,9755.799999999994,9563.600000000004,4.9999,-1.4947e-08,106,0
781,9755.799999999994,9563.600000000004,5.00013,-2.29e-09,106,0
782,9755.799999999994,9563.600000000004,5.00009,1.7603e-08,106,0
783,9755.799999999994,9563.600000000004,4.99982,6.26e-10,106,0
784,9773.399999999994,9554.200000000004,5.00003,-1.3845e-08,107,0
785,9773.399999999994,9554.200000000004,5.00006,3.055e-09,107,0
786,9773.399999999994,9554.200000000004,4.99989,1.3125e-08,107,0
787,9773.399999999994,9554.200000000004,4.99982,-2.03e-09,107,0
788,9773.399999999994,9554.200000000004,5.00004,-1.2203e-08,107,0
789,9773.399999999994,9554.200000000004,5.00021,5.089e-09,107,0
790,9773.399999999994,9554.200000000004,5.00001,8.295e-09,107,0
791,9773.399999999994,9554.200000000004,4.99979,-6.241e-09,107,0
792,9791.399999999994,9545.600000000004,5.00016,-1.0451e-08,108,0
793,9791.399999999994,9545.600000000004,5.00023,1.3329e-08,108,0
794,9791.399999999994,9545.600000000004,4.99988,6.524e-09,108,0
795,9791.399999999994,9545.600000000004,4.99987,-1.1938e-08,108,0
796,9791.399999999994,9545.600000000004,5.00033,-9.294e-09,108,0
797,9791.399999999994,9545.600000000004,5.00015,1.1607e-08,108,0
798,9791.399999999994,9545.600000000004,4.99997,4.588e-09,108,0
799,9809.799999999994,9537.600000000004,5.00004,-8.827e-09,109,0
800,9809.799999999994,9537.600000000004,5.00016,-4.758e-09,109,0
801,9809.799999999994,9537.600000000004,5.00003,1.323e-08,109,0
802,9809.799999999994,9537.600000000004,4.99986,4.492e-09,109,0
803,9809.799999999994,9537.600000000004,5.00013,-9.926e-09,109,0
804,9809.799999999994,9537.600000000004,5.00013,-2.62e-10,109,0
805,9828.399999999994,9530.400000000003,4.99991,1.1888e-08,110,0
806,9828.399999999994,9530.400000000003,4.99995,5.22e-10,110,0
807,9828.399999999994,9530.400000000003,5.00008,-1.0652e-08,110,0
808,9828.399999999994,9530.400000000003,5.00015,2.817e-09,110,0
809,9828.399999999994,9530.400000000003,4.9999,9.327e-09,110,0
810,9828.399999999994,9530.400000000003,4.99984,-3.914e-09,110,0
811,9828.399999999994,9530.400000000003,5.00016,-1.3194e-08,110,0
812,9828.399999999994,9530.400000000003,5.00014,8.42e-09,110,0
813,9828.399999999994,9530.400000000003,5.0,7.17e-09,110,0
814,9828.399999999994,9530.400000000003,4.99988,-9.242e-09,110,0
815,9847.399999999994,9523.800000000003,5.00019,-1.0292e-08,111,0
816,9847.399999999994,9523.800000000003,5.00017,1.5918e-08,111,0
817,9847.399999999994,9523.800000000003,4.99997,9.231e-09,111,0
818,9847.399999999994,9523.800000000003,4.99982,-1.0757e-08,111,0
819,9847.399999999994,9523.800000000003,5.0002,-4.047e-09,111,0
820,9847.399999999994,9523.800000000003,5.00016,1.3549e-08,111,0
821,9847.399999999994,9523.800000000003,4.99998,3.73e-09,111,0
822,9847.399999999994,9523.800000000003,4.99985,-1.2309e-08,111,0
823,9866.599999999995,9523.800000000003,5.0002,4.07e-10,111,0
824,9866.599999999995,9518.200000000003,4.99997,1.4379e-08,112,0
825,9866.599999999995,9518.200000000003,4.99977,1.54e-10,112,0
826,9866.599999999995,9518.200000000003,4.99998,-1.0138e-08,112,0
827,9866.599999999995,9518.200000000003,5.00014,2.072e-09,112,0
